feature,target,pearson_r,pearson_p,spearman_r,spearman_p,n,abs_spearman
C3_open,C6_low_excursion,-0.042276917445700696,0.0147696186873755,-0.019588847445510916,0.25880011544536624,3325,0.019588847445510916
window_high,C5_return,-0.030141465865411957,0.0822490556953125,-0.019538816856368893,0.26001866002475593,3325,0.019538816856368893
C4_upper_wick,C7_return,0.013709999845691023,0.4293543130616126,0.019533253087830105,0.2601544159856135,3325,0.019533253087830105
C1_upper_wick_ratio,C5_low_excursion,-0.014847258773453857,0.3920752413804979,-0.019518794044997984,0.260507445913535,3325,0.019518794044997984
H4_same_direction,C7_low_excursion,0.032081920990990914,0.06435473327574172,0.019514921821468804,0.2606020457876991,3325,0.019514921821468804
H4_opposite_direction,C7_low_excursion,-0.032081920990990914,0.06435473327574172,-0.019514921821468804,0.2606020457876991,3325,0.019514921821468804
H4_2_open,C5_return,-0.03168665043038739,0.06771283560775722,-0.019417483868610835,0.262990313561458,3325,0.019417483868610835
C3_open,C5_return,-0.03168665043038739,0.06771283560775722,-0.019417483868610835,0.262990313561458,3325,0.019417483868610835
C4_range,C6_return,0.03010002444853495,0.082671280742121,0.01941196679513394,0.2631259909273221,3325,0.01941196679513394
H4_1_volume,C7_return,0.028659336573869217,0.09847423275682603,-0.019401907805883127,0.26337348858722537,3325,0.019401907805883127
C1_open,C6_low_excursion,-0.04234979016565933,0.014598645600512867,-0.019396970489207684,0.26349502814463766,3325,0.019396970489207684
H4_1_open,C6_low_excursion,-0.04234979016565933,0.014598645600512867,-0.019396970489207684,0.26349502814463766,3325,0.019396970489207684
C4_body_vs_C3_body,C7_high_excursion,-0.0012469058575166718,0.9427029038036359,0.01938436729224642,0.26380545037728187,3325,0.01938436729224642
H4_1_range,C5_return,0.007374107101299154,0.6707946452927852,-0.019340053783055148,0.2648989128281015,3325,0.019340053783055148
C1_trades,C6_low_excursion,-0.017049063274212767,0.3257065103821628,-0.019332648149320023,0.26508195530050366,3325,0.019332648149320023
C3_return,C7_low_excursion,-0.002857805204550791,0.8691585008094355,-0.01933158121076549,0.26510833362630354,3325,0.01933158121076549
C2_C1_range_ratio,C6_low_excursion,-0.03868214654254784,0.025713109276386946,0.019294875054842207,0.26601693478841587,3325,0.019294875054842207
C2_close,C6_low_excursion,-0.04212055224787978,0.015142444988937104,-0.01928074559298283,0.26636725710704706,3325,0.01928074559298283
H4_1_close,C6_low_excursion,-0.04212055224787978,0.015142444988937104,-0.01928074559298283,0.26636725710704706,3325,0.01928074559298283
H4_bearish_engulf,C7_return,0.007442384080053955,0.6679280424265496,0.019146363750015712,0.26971494915397354,3325,0.019146363750015712
H4_1_close,C5_return,-0.03162503773777555,0.06824903460094617,-0.019129324941428702,0.2701414683461849,3325,0.019129324941428702
C2_close,C5_return,-0.03162503773777555,0.06824903460094617,-0.019129324941428702,0.2701414683461849,3325,0.019129324941428702
H4_same_direction,C5_low_excursion,0.04037836099147858,0.019890663868570593,0.01911238939882547,0.27056586047370007,3325,0.01911238939882547
H4_opposite_direction,C5_low_excursion,-0.04037836099147858,0.019890663868570593,-0.01911238939882547,0.27056586047370007,3325,0.01911238939882547
C4_body_ratio,C6_high_excursion,-0.01795105447281431,0.3007611716699373,-0.019109373193601176,0.270641492237686,3325,0.019109373193601176
C3_trades,C6_return,0.00040601813899518967,0.9813285360997271,-0.019088997061132026,0.2711528060309392,3325,0.019088997061132026
C4_high,C5_high_excursion,-0.01374895335204451,0.4280443130163047,-0.019016218750344628,0.27298448656711044,3325,0.019016218750344628
C2_open_location,C6_return,0.008402573549363787,0.6281428923026237,0.019014803606669864,0.27302018646729875,3325,0.019014803606669864
C1_high,C5_return,-0.03074464411098743,0.0762991451555553,-0.01896153482940387,0.2743663221577265,3325,0.01896153482940387
H4_bearish_engulf,C6_high_excursion,-0.0021016215991689945,0.9035801623459195,0.01893422802788112,0.2750581363811054,3325,0.01893422802788112
C4_upper_wick_ratio,C7_high_excursion,0.03914642910879472,0.023988731230514076,0.018889662375063586,0.2761897559227662,3325,0.018889662375063586
C4_volume,C7_low_excursion,0.008911848030666141,0.6074623084792027,-0.018871171005576948,0.2766602225292999,3325,0.018871171005576948
C2_low,C5_return,-0.031196676295066117,0.07207414490716044,-0.01884608450498454,0.2772993581440081,3325,0.01884608450498454
C1_high,C5_high_excursion,-0.016112743986332844,0.35298388841662626,-0.01873986158955599,0.2800167643942858,3325,0.01873986158955599
C1_volume,C6_return,0.02070440221708252,0.2326528291051689,-0.01867943993065344,0.28157052157617635,3325,0.01867943993065344
H4_1_return,C6_high_excursion,-0.004014948213707226,0.8169830211462985,-0.01866463527367488,0.2819521169815332,3325,0.01866463527367488
C2_lower_wick_ratio,C7_high_excursion,-0.00967839840451806,0.5769216173988904,-0.01864671330236741,0.2824145312211597,3325,0.01864671330236741
C2_high,C5_low_excursion,-0.016276162145731906,0.3481218331530721,0.018633414809911774,0.28275798462528634,3325,0.018633414809911774
timestamp,C6_high_excursion,0.03823115445227794,0.027489698906459376,0.018622063530637955,0.2830513721040864,3325,0.018622063530637955
C2_upper_wick_ratio,C5_high_excursion,0.02374663128078813,0.17100686323853023,0.018485728611377227,0.28659122079220395,3325,0.018485728611377227
C2_lower_wick,C7_low_excursion,0.016293975240869382,0.3475944379606113,-0.018484214523010196,0.286630700169222,3325,0.018484214523010196
C2_high,C5_high_excursion,-0.015905553838133205,0.3592096577622106,-0.01846898474382048,0.2870280160317695,3325,0.01846898474382048
C2_open,C6_low_excursion,-0.04203213505248786,0.015356906690057686,-0.01841093373878438,0.28854586250631853,3325,0.01841093373878438
C4_volume,C5_high_excursion,0.003703417331180672,0.8309604664845537,0.018408720008009614,0.2886038512755668,3325,0.018408720008009614
C1_upper_wick_ratio,C6_high_excursion,0.003017320850241386,0.8619266182556411,-0.018355564195537837,0.2899986279044896,3325,0.018355564195537837
C1_close,C6_low_excursion,-0.042028458764490614,0.015365881351425763,-0.01834351368522705,0.2903154556693108,3325,0.01834351368522705
H4_1_low,C5_return,-0.031083114868499212,0.07311712391690846,-0.018314226334340433,0.2910864386255296,3325,0.018314226334340433
C3_lower_wick,C5_return,0.04447348870451906,0.010324386543457667,0.01830162029777363,0.29141871300226424,3325,0.01830162029777363
C4_C3_range_ratio,C6_return,0.0035471453283815405,0.8379923957113885,0.018231248022197177,0.29327829175987846,3325,0.018231248022197177
C4_upper_wick_ratio,C5_high_excursion,0.009281567262348099,0.59264186234254,0.018191224928456262,0.2943394401361062,3325,0.018191224928456262
C4_open_location,C6_high_excursion,-0.021210175981579253,0.22143695135873115,0.018179925523956527,0.29463949092247943,3325,0.018179925523956527
H4_1_close_location,C7_low_excursion,-0.002803559104664604,0.8716203560476673,-0.018116323310998234,0.2963322418808841,3325,0.018116323310998234
C1_high,C5_low_excursion,-0.016591584039856295,0.33885831410533157,0.018054513584405126,0.2979835065388426,3325,0.018054513584405126
H4_1_close_location,C6_low_excursion,0.0009582165145042062,0.9559530804269365,-0.0179487395309693,0.3008235197135911,3325,0.0179487395309693
C3_high,C6_low_excursion,-0.040483649244503116,0.019570584313524857,-0.017940136638790263,0.3010552957733783,3325,0.017940136638790263
C1_return,C5_return,-0.006007328018574906,0.7291380775837126,0.01792878132785091,0.30136140851596754,3325,0.01792878132785091
H4_2_range,C6_return,0.043393366660932575,0.012334699870816415,0.017927609358633804,0.3013930138675131,3325,0.017927609358633804
H4_1_high,C5_return,-0.03037943994407306,0.07985818074184674,-0.01792581387807262,0.30144143818459934,3325,0.01792581387807262
C2_return,C5_high_excursion,0.007577288172227943,0.6622783511626177,-0.017904352670876967,0.30202065025361874,3325,0.017904352670876967
direction_sum,C7_low_excursion,-0.004383644184220466,0.8005159487632783,-0.01789216239339186,0.302349980589712,3325,0.01789216239339186
H4_bearish_engulf,C6_return,-0.006664548729853199,0.7008625347098135,0.01779901531138529,0.30487430681529415,3325,0.01779901531138529
C3_open_location,C7_return,0.00037843207576174036,0.9825969216883014,0.017764385738097566,0.3058163380635348,3325,0.017764385738097566
C1_return,C6_low_excursion,0.008419559696857981,0.6274482721046548,0.017726903552169975,0.3068381409791247,3325,0.017726903552169975
H4_1_open,C5_return,-0.030237521570594436,0.08127711288454503,-0.017724754475682555,0.3068967954526952,3325,0.017724754475682555
C1_open,C5_return,-0.030237521570594436,0.08127711288454503,-0.017724754475682555,0.3068967954526952,3325,0.017724754475682555
C2_high,C5_return,-0.03065370992030843,0.07717300930679814,-0.017632492860849166,0.3094218801724811,3325,0.017632492860849166
C3_upper_wick,C6_low_excursion,0.048889390158085126,0.004806468764785216,0.017595345698267328,0.3104424150254885,3325,0.017595345698267328
C2_trades,C5_return,-0.0009783777830572223,0.9550272866810243,-0.01757606910662581,0.3109728703269455,3325,0.01757606910662581
C2_open,C5_return,-0.03060241921634028,0.07766949029645077,-0.017571383746162746,0.3111018928194099,3325,0.017571383746162746
H4_2_body,C5_return,0.004854735273512114,0.7796048014245816,0.017536710884774116,0.3120577891049148,3325,0.017536710884774116
C1_high,C6_low_excursion,-0.0405020798084986,0.01951501975530905,-0.01746975907061805,0.31390905348775766,3325,0.01746975907061805
C3_high,C5_low_excursion,-0.01657530330381633,0.3393325522943612,0.017391865655785568,0.3160719309019748,3325,0.017391865655785568
C4_upper_wick_ratio,C6_return,0.026696133972266636,0.12378729358962905,0.017373850371186647,0.31657355290773764,3325,0.017373850371186647
C4_lower_wick,C5_return,-0.006280830940690522,0.7173238038381488,-0.017370095869659003,0.31667815988002607,3325,0.017370095869659003
C1_close,C5_return,-0.030446103151148467,0.07919864811884385,-0.017359097204746595,0.3169847323535815,3325,0.017359097204746595
H4_2_body_ratio,C5_low_excursion,0.010457408557579317,0.5466461762244789,0.01731576106702473,0.31819455988877465,3325,0.01731576106702473
H4_2_high,C6_low_excursion,-0.03899761821866418,0.024530175086489227,-0.017228199677850796,0.3206482509960313,3325,0.017228199677850796
C4_volume_ratio,C6_high_excursion,0.004441610596805612,0.7979348357463002,0.017222748018234528,0.3208014279052085,3325,0.017222748018234528
C1_lower_wick_ratio,C7_high_excursion,-0.003266852316648422,0.8506371221196706,-0.017202988856953663,0.3213570074208517,3325,0.017202988856953663
C2_volume,C7_return,0.027723668559481815,0.1099693716029065,-0.01719527195774585,0.3215741582899385,3325,0.01719527195774585
H4_2_high,C5_low_excursion,-0.015327626644851836,0.37693721330823415,0.01719156529864291,0.3216784964312922,3325,0.01719156529864291
H4_1_close_location,C7_high_excursion,-0.013763054469237342,0.42757066861540227,-0.017179815172469633,0.32200939481163343,3325,0.017179815172469633
C3_body_ratio,C6_low_excursion,-0.031194068551499945,0.07209795777068582,-0.017175578458632604,0.32212876046682504,3325,0.017175578458632604
timestamp,C6_return,0.033557057896110035,0.053013411112858434,0.01714747311436142,0.3229213343079014,3325,0.01714747311436142
C1_low,C5_return,-0.030306416359070297,0.08058575321856712,-0.01709498335612362,0.3244049518437384,3325,0.01709498335612362
C3_volume,C5_high_excursion,-0.043966116105960774,0.011229247949831036,-0.016975209609909146,0.32780692734563344,3325,0.016975209609909146
H4_2_lower_wick_ratio,C7_return,-0.021858471009325815,0.20763417673323054,-0.016967525229040582,0.3280259766012038,3325,0.016967525229040582
C4_open_location,C7_low_excursion,0.00048448928110830813,0.9777207631771171,0.016882994173735146,0.3304418633381949,3325,0.016882994173735146
C1_volume,C7_return,0.0239922784847356,0.16662158685406428,-0.016875000216523012,0.33067092384617824,3325,0.016875000216523012
C2_C1_range_ratio,C6_return,-0.013767199608803817,0.42743149498733746,0.01684426155467017,0.3315526722461052,3325,0.01684426155467017
C3_body_ratio,C7_high_excursion,-0.01244064547234793,0.4732996671869646,-0.016794325529012534,0.33298833905251857,3325,0.016794325529012534
H4_bullish_engulf,C6_high_excursion,-0.0020728085960476893,0.9048957487615042,-0.01671011389477354,0.33541850579372245,3325,0.01671011389477354
H4_bullish_engulf,C7_high_excursion,-0.004105113841325878,0.8129481864635808,-0.016697127986808297,0.335794264606485,3325,0.016697127986808297
C4_range,C5_return,-0.005197618680105232,0.7644833177126864,0.01669121918484768,0.3359653306809186,3325,0.01669121918484768
C4_open,C5_high_excursion,-0.012329112029009465,0.477275752376845,-0.016679309385030403,0.33631030235472203,3325,0.016679309385030403
C4_low,C5_high_excursion,-0.010840330065768507,0.5320581890381259,-0.01660658857429952,0.3384216267761311,3325,0.01660658857429952
C5_range,C7_low_excursion,-0.030322970292083876,0.08042034773943682,-0.016554069344895218,0.33995171098205146,3325,0.016554069344895218
C3_upper_wick_ratio,C5_return,0.021105214766456076,0.2237320948494064,0.016472564435858872,0.3423350204332085,3325,0.016472564435858872
H4_1_close_location,C5_high_excursion,-0.0008377601345196523,0.9614855620036094,-0.016459972348899277,0.3427041796215965,3325,0.016459972348899277
H4_1_return,C5_high_excursion,0.003344635812076729,0.8471241154204033,-0.01630247589187223,0.34734293695021046,3325,0.01630247589187223
C3_close,C5_high_excursion,-0.012469159488140178,0.47228609481623807,-0.016294661417526207,0.3475741323829995,3325,0.016294661417526207
C2_high,C6_low_excursion,-0.040151781524157215,0.02059500202365987,-0.016276870961418038,0.34810083742337017,3325,0.016276870961418038
C4_break_C3_high,C5_return,-0.007842178816921761,0.6512408793008827,-0.016246252525829227,0.34900851508320785,3325,0.016246252525829227
C2_C1_range_ratio,C5_high_excursion,-0.04305641733976197,0.013029131681520909,0.016080187373685783,0.35395762472070935,3325,0.016080187373685783
direction_sum,C5_low_excursion,0.015528719121337846,0.3707085604363913,-0.01603616423803221,0.35527700873371193,3325,0.01603616423803221
C1_upper_wick,C6_low_excursion,0.021391476878639022,0.21751233555427352,-0.01602129836828679,0.35572324214480644,3325,0.01602129836828679
H4_1_trades,C6_low_excursion,-0.014716895474952064,0.3962461716745486,-0.0160176670592834,0.3558322979459594,3325,0.0160176670592834
H4_2_upper_wick,C5_high_excursion,-0.03934442665933728,0.023284404446238232,0.015966201485167114,0.3573801821920771,3325,0.015966201485167114
C4_lower_wick_ratio,C5_high_excursion,-0.00786809786586043,0.6501649265466959,-0.015917133518900298,0.3588598955548261,3325,0.015917133518900298
C3_C2_range_ratio,C5_high_excursion,0.0036486521213298165,0.833423283040228,0.01588738967958937,0.35975873418547455,3325,0.01588738967958937
C1_close,C5_low_excursion,-0.018582680274686486,0.2840708779074396,0.015861262112623366,0.3605494565064322,3325,0.015861262112623366
C6_range,C7_return,-0.006085284340854787,0.7257639649636426,-0.015838434823589702,0.3612411911042852,3325,0.015838434823589702
C4_open_location,C5_low_excursion,-0.0057993495908566,0.7381653510980106,0.015817983698459086,0.36186162687403767,3325,0.015817983698459086
C4_body_ratio,C7_return,-0.011088331014590506,0.5227165132672986,-0.015797675741543865,0.3624783793686899,3325,0.015797675741543865
H4_same_direction,C7_high_excursion,-0.01480244910613997,0.3935059000603995,-0.015783263663480932,0.3629164730311091,3325,0.015783263663480932
H4_opposite_direction,C7_high_excursion,0.01480244910613997,0.3935059000603995,0.015783263663480932,0.3629164730311091,3325,0.015783263663480932
C2_return,C7_high_excursion,-0.003994284655732931,0.8179083850626252,-0.015780461406879744,0.3630016935721,3325,0.015780461406879744
C2_open,C5_low_excursion,-0.01865232175113416,0.2822697694574532,0.01577515725395932,0.36316303455283794,3325,0.01577515725395932
H4_1_body_ratio,C6_return,0.010229636676093092,0.5554164314274939,0.01569953912845547,0.36546805240137903,3325,0.01569953912845547
C1_return,C5_low_excursion,0.013925130956318388,0.42214860381157165,0.015656543631421053,0.3667827181005754,3325,0.015656543631421053
C4_lower_wick_ratio,C6_low_excursion,0.008901879417081614,0.6078641871280882,-0.015591136294887243,0.3687883101296351,3325,0.015591136294887243
C1_volume,C7_low_excursion,0.0006713509616359781,0.9691316197240681,-0.015557945368979576,0.36980865025278253,3325,0.015557945368979576
H4_2_open,C5_high_excursion,-0.012591162802531124,0.46796283447552556,-0.01542868275956191,0.373799070227369,3325,0.01542868275956191
C3_open,C5_high_excursion,-0.012591162802531124,0.46796283447552556,-0.01542868275956191,0.373799070227369,3325,0.01542868275956191
C3_range,C7_return,0.03008044613504253,0.0828713638761214,-0.01538201805952062,0.37524615793779736,3325,0.01538201805952062
H4_1_lower_wick_ratio,C7_return,-0.01388036674877673,0.4236420934480949,-0.015365686954658094,0.375753407021173,3325,0.015365686954658094
C2_return,C6_low_excursion,0.0008744304880813122,0.9598011084209701,-0.015327593306510982,0.3769382512518258,3325,0.015327593306510982
C4_body,C5_high_excursion,-0.04678493573812,0.006971259053628744,-0.015294298086987184,0.3779757316934589,3325,0.015294298086987184
H4_1_high,C6_low_excursion,-0.039047524656046884,0.024347424093353172,-0.015201706288678157,0.3808701273042655,3325,0.015201706288678157
C1_close_location,C7_high_excursion,-0.01868854263242455,0.2813360701028449,-0.015150509490016655,0.3824763508943422,3325,0.015150509490016655
timestamp,C5_low_excursion,0.012686539247125816,0.4645984318073236,-0.015141326683452212,0.38276488620337656,3325,0.015141326683452212
C2_close,C5_high_excursion,-0.012441200079334552,0.47327994147163216,-0.015131994876807853,0.38305823983652465,3325,0.015131994876807853
H4_1_close,C5_high_excursion,-0.012441200079334552,0.47327994147163216,-0.015131994876807853,0.38305823983652465,3325,0.015131994876807853
C4_trades_ratio,C7_return,0.0022347110178745633,0.8975068591420389,0.015116463990694124,0.3835467721758189,3325,0.015116463990694124
C1_open,C5_low_excursion,-0.019241545515417992,0.26734083492613137,0.015109031737288725,0.3837806925285846,3325,0.015109031737288725
H4_1_open,C5_low_excursion,-0.019241545515417992,0.26734083492613137,0.015109031737288725,0.3837806925285846,3325,0.015109031737288725
H4_1_volume,C6_return,0.029798642622210516,0.0857949798991583,-0.015078123539432416,0.3847544232125689,3325,0.015078123539432416
last2_bullish,C6_low_excursion,0.013860048198732891,0.42432100927939786,-0.015038257644886976,0.3860125844491942,3325,0.015038257644886976
C4_lower_wick_ratio,C6_high_excursion,-0.010818975165051741,0.5328665180103305,-0.015030051090528044,0.3862718933282284,3325,0.015030051090528044
H4_2_lower_wick,C7_low_excursion,0.040741683846652624,0.018805099759327575,0.014999451757627357,0.3872397009376646,3325,0.014999451757627357
C2_upper_wick,C6_low_excursion,0.033745567065052814,0.051692375014264186,0.014860281686349477,0.3916600450949602,3325,0.014860281686349477
C4_break_C3_low,C5_low_excursion,-0.04116430194489095,0.01760784602908965,-0.01484347581703335,0.3921958995336018,3325,0.01484347581703335
H4_2_lower_wick_ratio,C7_low_excursion,-0.014881813075356824,0.3909741670001501,-0.014797488264017541,0.39366448119236785,3325,0.014797488264017541
C1_lower_wick,C6_low_excursion,0.020591842766255815,0.2352027829644042,-0.014772690762977964,0.39445775211189016,3325,0.014772690762977964
C2_body_ratio,C7_high_excursion,0.005013085749144912,0.7726106483308138,0.014761254782205723,0.394823914066437,3325,0.014761254782205723
C3_lower_wick_ratio,C5_return,0.00977042777112686,0.5733041817225684,0.014705402149022752,0.39661517687687986,3325,0.014705402149022752
H4_2_lower_wick_ratio,C6_low_excursion,-0.008411425466465432,0.6277808667751517,-0.014611430225044252,0.3996400129210158,3325,0.014611430225044252
C2_lower_wick_ratio,C6_high_excursion,-0.014080398391461968,0.4169923044458089,-0.014585788492164147,0.400467789897093,3325,0.014585788492164147
C2_open_location,C7_return,0.00669314743817021,0.6996411568302409,0.01456123687385892,0.4012613396772996,3325,0.01456123687385892
C3_close,C5_low_excursion,-0.019440622898579216,0.26242179809751937,0.014530794290572292,0.4022466047668838,3325,0.014530794290572292
C3_open_location,C5_low_excursion,-0.006532435559505116,0.7065147451771359,-0.014525898341148032,0.40240519596436286,3325,0.014525898341148032
C2_close,C5_low_excursion,-0.019262449673868746,0.2668213528305848,0.01452387142448204,0.40247086348018957,3325,0.01452387142448204
H4_1_close,C5_low_excursion,-0.019262449673868746,0.2668213528305848,0.01452387142448204,0.40247086348018957,3325,0.01452387142448204
H4_2_open,C5_low_excursion,-0.019290386355777706,0.2661281920866725,0.014514679665057664,0.4027687362846045,3325,0.014514679665057664
C3_open,C5_low_excursion,-0.019290386355777706,0.2661281920866725,0.014514679665057664,0.4027687362846045,3325,0.014514679665057664
C1_return,C6_high_excursion,-0.0004416661979951288,0.9796895365957995,0.014354777805203053,0.40797170196097476,3325,0.014354777805203053
C3_volume,C7_return,0.031596130214236025,0.06850180912919314,-0.01433716027018486,0.40854738794191936,3325,0.01433716027018486
C4_open,C5_low_excursion,-0.019216648190845793,0.2679604562005416,0.014330560543083305,0.40876317081911784,3325,0.014330560543083305
C1_body,C6_return,0.012536164755327827,0.4699090054968896,-0.014290567874444372,0.4100722101050639,3325,0.014290567874444372
H4_1_upper_wick,C5_return,-0.0016999317130578298,0.9219433640654683,0.01421820202204263,0.4124472089720562,3325,0.01421820202204263
C3_lower_wick,C7_low_excursion,0.03885672379614583,0.025052537728546754,0.014180158445977043,0.41369903540136566,3325,0.014180158445977043
C1_open,C5_high_excursion,-0.012690396151244294,0.46446266313844986,-0.01404724168702578,0.4180902822870256,3325,0.01404724168702578
H4_1_open,C5_high_excursion,-0.012690396151244294,0.46446266313844986,-0.01404724168702578,0.4180902822870256,3325,0.01404724168702578
C3_upper_wick,C6_return,0.022947733851364165,0.18586612910982364,0.013965781520944517,0.4207950358684278,3325,0.013965781520944517
C4_close_above_C3_high,C5_high_excursion,0.03134558432343885,0.0707250210599599,-0.013896455889873541,0.4231049483564612,3325,0.013896455889873541
C4_body,C5_return,0.001069092662787343,0.9508624803659675,0.013874786467015027,0.4238284874243534,3325,0.013874786467015027
C3_open_location,C7_high_excursion,-0.012287589800624794,0.4787606431556333,0.01385589649099273,0.42445981095430574,3325,0.01385589649099273
C2_open,C5_high_excursion,-0.012788668762542662,0.4610107774508137,-0.013794159707821791,0.4265269498280031,3325,0.013794159707821791
C4_lower_wick,C7_low_excursion,0.040778180457144916,0.0186989699677381,0.013764224969705873,0.4275313662295047,3325,0.013764224969705873
last2_bearish,C5_low_excursion,-0.0168867036434111,0.3303356063006739,0.013707185849624662,0.42944903739897955,3325,0.013707185849624662
C1_close,C5_high_excursion,-0.012660079277334967,0.46553045630515477,-0.01370467528335684,0.4295335579699222,3325,0.01370467528335684
C4_high,C5_low_excursion,-0.017772619366244476,0.30559218334951854,0.013525124788931949,0.43560330287379256,3325,0.013525124788931949
C3_body,C7_return,0.036187315740175266,0.036927817492599935,-0.013503953636949093,0.4363222433047145,3325,0.013503953636949093
C4_upper_wick,C6_high_excursion,-0.02308595967858796,0.18322909280420957,-0.013469619589543295,0.43748962773591415,3325,0.013469619589543295
C3_body,C7_low_excursion,0.04561746902263328,0.008518113086927945,0.013390726954417903,0.4401788355147854,3325,0.013390726954417903
C3_upper_wick,C7_return,0.005376019132354505,0.75665064220514,-0.013386009136283492,0.4403399512299596,3325,0.013386009136283492
C4_trades_ratio,C7_low_excursion,-0.010432209729900272,0.5476130635150469,-0.013343811246618164,0.44178253170914006,3325,0.013343811246618164
C2_range,C7_low_excursion,0.050974309084316154,0.0032807642983740623,0.013343316028372415,0.44179947731976044,3325,0.013343316028372415
window_high,C6_low_excursion,-0.03656877368372251,0.034981652505367396,-0.013272385636221838,0.4442304458015086,3325,0.013272385636221838
H4_2_trades,C6_return,0.0012592227348264076,0.9421379136980563,-0.013268262356794189,0.4443719955991682,3325,0.013268262356794189
all_bullish,C6_low_excursion,0.0013708437102919581,0.93701908566029,-0.013267429076815032,0.4444006047436406,3325,0.013267429076815032
C1_low,C5_low_excursion,-0.021281446687803424,0.21988814841685447,0.012958235932711563,0.45508846697205174,3325,0.012958235932711563
C4_low,C5_low_excursion,-0.020519940948183164,0.23684198223430292,0.012911174999663141,0.45672781231656856,3325,0.012911174999663141
C3_return,C5_low_excursion,0.0006002479271813655,0.9723995205943039,-0.012825100489694752,0.45973474155949035,3325,0.012825100489694752
H4_2_close,C5_low_excursion,-0.01897543036088796,0.27401473718520375,0.012743901580892624,0.462581471945093,3325,0.012743901580892624
C4_close,C5_low_excursion,-0.01897543036088796,0.27401473718520375,0.012743901580892624,0.462581471945093,3325,0.012743901580892624
C2_open_location,C5_low_excursion,0.010449416015958042,0.5469527611337064,0.012730449084898163,0.46305404652418236,3325,0.012730449084898163
C3_lower_wick_ratio,C5_high_excursion,5.311025297006274e-05,0.9975574118224546,0.012687501223109634,0.46456456677926905,3325,0.012687501223109634
C1_return,C7_low_excursion,0.006994216840412352,0.6868308891529278,0.012668033123750068,0.46525018134415086,3325,0.012668033123750068
H4_2_volume,C6_low_excursion,0.006933747915001927,0.6893967335986826,-0.012666260299132608,0.46531264341959455,3325,0.012666260299132608
C4_trades_ratio,C6_return,0.0046604152013500315,0.7882120658158392,0.012640648939666006,0.4662155302237525,3325,0.012640648939666006
C3_return,C6_high_excursion,-0.002464368348114849,0.8870411471429991,-0.012639677288187025,0.46624980334754673,3325,0.012639677288187025
C4_trades_ratio,C6_low_excursion,-0.00016364904603316885,0.9924737333824009,-0.012596103629601136,0.46778821620693634,3325,0.012596103629601136
H4_2_low,C5_high_excursion,-0.00824104267528857,0.6347648135179074,-0.012513453730414065,0.4707139642402842,3325,0.012513453730414065
H4_1_return,C7_high_excursion,-0.005393813437372428,0.7558707367364221,-0.0124965042290918,0.4713152097071047,3325,0.0124965042290918
C1_volume,C6_low_excursion,0.00249997058724001,0.8854204320233368,-0.01242292528346092,0.4739301593380747,3325,0.01242292528346092
C3_low,C5_high_excursion,-0.009250621067884377,0.5938759873531816,-0.012405813235530585,0.4745394512754174,3325,0.012405813235530585
C4_body_vs_C3_body,C7_low_excursion,-0.012920929482752058,0.45638774724315445,-0.012379419756023895,0.4754800606097487,3325,0.012379419756023895
window_range,C7_return,0.038293673514561664,0.027237266139122206,-0.012371652696640319,0.47575705718905237,3325,0.012371652696640319
last2_bullish,C5_low_excursion,0.020113723857682744,0.24625443677455816,-0.012285532558823782,0.4788342784083244,3325,0.012285532558823782
C3_upper_wick_ratio,C6_high_excursion,0.04651791831570208,0.007300913140699065,0.012229550643615668,0.4808404210983567,3325,0.012229550643615668
H4_1_return,C7_return,0.0026804541012364477,0.877211817646067,-0.012161077989499688,0.48330038461601466,3325,0.012161077989499688
C4_open_location,C6_low_excursion,-0.003735448184766227,0.8295207914295908,0.012153963088832547,0.48355638718136296,3325,0.012153963088832547
C2_upper_wick,C7_return,-0.0042360822655738845,0.8070963181022524,-0.012113322678296195,0.48502008643466266,3325,0.012113322678296195
C4_upper_wick,C6_return,0.01787645861046229,0.3027745829856215,0.012111240275299655,0.48509515051211993,3325,0.012111240275299655
C4_upper_wick_ratio,C5_low_excursion,0.003738308429582265,0.8293922611579373,0.01208257167268482,0.48612920242249835,3325,0.01208257167268482
C3_C2_range_ratio,C5_return,0.0026772300087057085,0.8773583403595931,0.012032206808932473,0.48794870158445003,3325,0.012032206808932473
H4_range_ratio,C6_low_excursion,0.060248591238788916,0.0005090382051221177,0.012010063057773716,0.48874983540865846,3325,0.012010063057773716
C3_close_location,C6_low_excursion,0.0005981453708740502,0.9724961615632912,-0.011993709370695927,0.4893419463429872,3325,0.011993709370695927
C3_low,C5_low_excursion,-0.022172785469021294,0.2011713117829869,0.011956984350487922,0.49067303924399885,3325,0.011956984350487922
C4_body_vs_C3_body,C6_return,-0.0070378832291360695,0.684980255374731,0.011909283375713745,0.49240485412780166,3325,0.011909283375713745
range_trend,C6_low_excursion,0.01222192430493792,0.4811140688388614,0.011893676606631452,0.4929721784909469,3325,0.011893676606631452
C2_low,C5_low_excursion,-0.021667899429424466,0.21162525425162151,0.011869505755834108,0.4938515077391198,3325,0.011869505755834108
last2_bullish,C7_low_excursion,0.01894619881974588,0.2747547115542708,-0.011800148121695078,0.4963793713435113,3325,0.011800148121695078
C4_break_C3_high,C6_low_excursion,0.004260002592894713,0.8060286756739442,-0.011790636440808437,0.4967265786719909,3325,0.011790636440808437
